Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Condition,Mileage,Region,Price,Negotiable
Toyota,Prado,2014,Saudi,Silver,Full,4,Gas,Automatic,Used,121000,Jeddah,109000,FALSE
Ford,Marquis,2007,Other,Another Color,Full,,Gas,Automatic,Used,300,Jeddah,Negotiable,TRUE
Dodge,Durango,2013,Saudi,Navy,Standard,3.6,Gas,Automatic,Used,115458,Jeddah,50000,FALSE
Hyundai,Elantra,2020,Saudi,White,Standard,1.6,Gas,Automatic,Used,15000,Jeddah,Negotiable,TRUE
Toyota,Hilux,2012,Saudi,White,Full,2.5,Gas,Manual,Used,335200,Sakaka,50000,FALSE
Mercedes,C,2015,Saudi,Grey,Semi Full,,Gas,Automatic,Used,99000,Jeddah,91500,FALSE
Chrysler,C300,2013,Saudi,Red,Full,,Gas,Automatic,Used,216000,Riyadh,Negotiable,TRUE
Hyundai,Elantra,2013,Saudi,Brown,Full,,Gas,Automatic,Used,189000,Aseer,23000,FALSE
Toyota,Innova,2015,Gulf Arabic,White,Full,2.7,Gas,Automatic,Used,14000,Dammam,43000,FALSE
Renault,Fluence,2015,Gulf Arabic,White,Full,,Gas,Automatic,Used,8600,Qassim,Negotiable,TRUE
Dodge,Durango,2013,Saudi,Red,Semi Full,5.7,Gas,Automatic,Used,487100,Yanbu,35000,FALSE
Toyota,Land Cruiser,2015,Saudi,Grey,Full,4.6,Gas,Automatic,Used,99000,Dammam,165000,FALSE
Honda,CRV,2014,Saudi,Red,Semi Full,2.4,Gas,Automatic,Used,160000,Makkah,50000,FALSE
Dodge,Charger,2015,Saudi,Red,Standard,3.6,Gas,Automatic,Used,54300,Riyadh,63000,FALSE
Toyota,Previa,2007,Other,White,Standard,,Gas,Automatic,Used,458,Riyadh,Negotiable,TRUE
Genesis,G80,2013,Saudi,Black,Full,,Gas,Automatic,Used,124,Jeddah,55000,FALSE
Toyota,Hilux,2017,Saudi,White,Semi Full,2.7,Gas,Manual,Used,210000,Hail,64000,FALSE
Chevrolet,Caprice Classic,2008,Saudi,White,Standard,,Gas,Automatic,Used,300000,Jeddah,14500,FALSE
Nissan,Patrol,1992,Other,Red,Full,4.2,Gas,Manual,Used,650000,Riyadh,Negotiable,TRUE
Lexus,LS,2008,Saudi,White,Full,,Gas,Automatic,Used,280,Riyadh,Negotiable,TRUE
Toyota,Land Cruiser,2016,Saudi,White,Semi Full,5.7,Gas,Automatic,Used,120000,Riyadh,205000,FALSE
Hyundai,Sonata,2016,Saudi,White,Semi Full,2.4,Gas,Automatic,Used,305000,Riyadh,45000,FALSE
Hyundai,Sonata,2013,Saudi,White,Semi Full,2.4,Gas,Automatic,Used,215000,Riyadh,28000,FALSE
Lexus,IS,2005,Saudi,Silver,Full,,Gas,Automatic,Used,400000,Jeddah,50000,FALSE
Toyota,Innova,2015,Saudi,Grey,Semi Full,,Gas,Automatic,Used,270000,Qassim,Negotiable,TRUE
GMC,Yukon,2012,Saudi,Silver,Standard,5.3,Gas,Automatic,Used,235000,Tabouk,67000,FALSE
Toyota,Land Cruiser,2013,Gulf Arabic,White,Full,,Gas,Automatic,Used,250,Hail,Negotiable,TRUE
Toyota,Yaris,2018,Saudi,Silver,Standard,1.5,Gas,Automatic,Used,76000,Hafar Al-Batin,37500,FALSE
Toyota,Land Cruiser,2003,Saudi,White,Full,4.5,Gas,Automatic,Used,294000,Tabouk,Negotiable,TRUE
Nissan,Patrol,2015,Saudi,Grey,Semi Full,,Gas,Automatic,Used,175000,Dammam,Negotiable,TRUE
Ford,Mustang,2004,Other,Silver,Full,4.6,Gas,Manual,Used,172,Jeddah,35000,FALSE
INFINITI,G,2007,Gulf Arabic,Red,Full,,Gas,Automatic,Used,210000,Jeddah,Negotiable,TRUE
Honda,Accord,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,Used,95000,Jeddah,78000,FALSE
Toyota,Hilux,2012,Saudi,White,Full,,Gas,Manual,Used,219520,Wadi Dawasir,Negotiable,TRUE
Chevrolet,Tahoe,2013,Saudi,Silver,Semi Full,5.7,Gas,Automatic,Used,200000,Riyadh,57000,FALSE
Nissan,Patrol,2007,Saudi,White,Standard,4.5,Gas,Manual,Used,450,Riyadh,Negotiable,TRUE
Toyota,Ciocca,2012,Saudi,Black,Semi Full,5.7,Gas,Automatic,Used,250000,Besha,Negotiable,TRUE
Toyota,Land Cruiser,2003,Saudi,Silver,Semi Full,4.5,Gas,Automatic,Used,397000,Khobar,34000,FALSE
Hyundai,Azera,2012,Saudi,Another Color,Semi Full,3,Gas,Automatic,Used,380000,Aseer,24000,FALSE
Hyundai,Sonata,2012,Saudi,White,Full,2.5,Gas,Automatic,Used,221000,Riyadh,30000,FALSE
GMC,Yukon,2009,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,250,Aseer,Negotiable,TRUE
Hyundai,Tucson,2017,Saudi,Grey,Standard,2,Gas,Automatic,Used,120000,Jeddah,65000,FALSE
GMC,Terrain,2017,Other,Grey,Full,,Gas,Automatic,Used,78000,Taef,55000,FALSE
Chevrolet,Caprice,2008,Saudi,White,Semi Full,3.5,Gas,Automatic,Used,255000,Dammam,25000,FALSE
Toyota,Corolla,2017,Other,Black,Semi Full,1.6,Gas,Automatic,Used,75000,Jeddah,55000,FALSE
Honda,Pilot,2012,Saudi,White,,,Gas,Automatic,Used,266700,Jeddah,30000,FALSE
MG,6,2014,Gulf Arabic,Grey,Full,1.8,Gas,Automatic,Used,79000,Riyadh,23000,FALSE
Toyota,Camry,2005,Saudi,Blue,Full,2.4,Gas,Manual,Used,683,Aseer,Negotiable,TRUE
Kia,Cerato,2016,Saudi,White,Semi Full,1.6,Gas,Automatic,Used,12100,Qassim,30000,FALSE
Ford,Edge,2013,Saudi,White,Standard,,Gas,Automatic,Used,175,Riyadh,Negotiable,TRUE
Mercedes,E,2017,Saudi,Navy,Full,,Gas,Automatic,Used,147,Riyadh,142000,FALSE
Toyota,Camry,2019,Saudi,White,Standard,,Hybrid,Automatic,Used,62000,Jeddah,1595,FALSE
Fiat,500,2017,Gulf Arabic,White,Full,1.4,Gas,Automatic,Used,74000,Dammam,48000,FALSE
Ford,Expedition,2015,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,1330000,Riyadh,Negotiable,TRUE
Toyota,Camry,2016,Saudi,White,Standard,,Gas,Automatic,Used,17000,Riyadh,35000,FALSE
Lexus,LX,2014,Other,White,Full,,Gas,Automatic,Used,305,Taef,Negotiable,TRUE
GMC,Yukon,2005,Other,Another Color,Full,5.3,Gas,Automatic,Used,30000,Taef,Negotiable,TRUE
Land Rover,Range Rover,2018,Other,Grey,Full,3.8,Gas,Automatic,Used,50000,Riyadh,290000,FALSE
Mercedes,GLE,2020,Saudi,Navy,Full,3,Gas,Automatic,Used,13000,Dammam,375000,FALSE
MG,GS,2020,Saudi,White,Semi Full,2,Gas,Automatic,Used,11000,Riyadh,51000,FALSE
Land Rover,Range Rover,2011,Saudi,White,Full,,Gas,Automatic,Used,196000,Jeddah,55000,FALSE
MG,RX8,2020,Saudi,Brown,Full,2,Gas,Automatic,Used,23000,Al-Baha,98000,FALSE
Chevrolet,Trailblazer,2013,Saudi,Brown,Standard,,Gas,Automatic,Used,220000,Jubail,28000,FALSE
Toyota,Hilux,2015,Saudi,White,Full,2.7,Gas,Manual,Used,338,Riyadh,Negotiable,TRUE
Toyota,Land Cruiser Pickup,2019,Saudi,Brown,Full,4.6,Diesel,Manual,Used,70000,Riyadh,Negotiable,TRUE
Genesis,Prestige,2009,Other,Red,Semi Full,,Gas,Automatic,Used,170,Jeddah,Negotiable,TRUE
Hyundai,Sonata,2013,Saudi,White,Full,2.5,Gas,Automatic,Used,286000,Dammam,Negotiable,TRUE
Toyota,Land Cruiser 70,2019,Gulf Arabic,White,Semi Full,2.5,Gas,Manual,Used,130000,Riyadh,Negotiable,TRUE
Nissan,Patrol,2014,Saudi,Golden,Full,6,Gas,Automatic,Used,208,Dammam,Negotiable,TRUE
Hyundai,Sonata,2020,Saudi,White,Standard,2,Gas,Automatic,Used,9000,Riyadh,73000,FALSE
Honda,CRV,2013,Saudi,White,Full,2.4,Gas,Automatic,Used,167000,Jeddah,45000,FALSE
Toyota,Land Cruiser Pickup,2019,Saudi,Another Color,Full,,Gas,Manual,Used,36000,Najran,Negotiable,TRUE
Daihatsu,Delta,2013,Saudi,White,Standard,,Gas,Manual,Used,157000,Jeddah,32000,FALSE
Toyota,Land Cruiser 70,2015,Saudi,Another Color,Semi Full,4,Gas,Manual,Used,360538,Riyadh,80000,FALSE
Toyota,Prado,2017,Saudi,White,Semi Full,4,Gas,Automatic,Used,138000,Riyadh,132000,FALSE
Ford,Expedition,2014,Gulf Arabic,Navy,Semi Full,5.4,Gas,Automatic,Used,132000,Riyadh,45000,FALSE
Kia,Optima,2016,Saudi,Another Color,Full,,Gas,Automatic,Used,161000,Dammam,68000,FALSE
Toyota,Camry,2017,Saudi,White,Standard,2.4,Gas,Automatic,Used,97000,Riyadh,68000,FALSE
Toyota,Camry,2017,Saudi,Grey,Standard,2.4,Gas,Automatic,Used,120000,Riyadh,62000,FALSE
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,Used,54000,Dammam,55000,FALSE
Nissan,KICKS,2019,Saudi,Another Color,Full,2.4,Gas,Automatic,Used,87000,Dammam,55000,FALSE
GMC,Yukon,2011,Saudi,Black,Standard,5.3,Gas,Automatic,Used,334000,Riyadh,51000,FALSE
Honda,Accord,2017,Gulf Arabic,Golden,Semi Full,2.5,Gas,Automatic,Used,62847,Qassim,82000,FALSE
Toyota,Corolla,2019,Saudi,Red,Semi Full,,Gas,Automatic,Used,38000,Al-Medina,Negotiable,TRUE
Toyota,Hilux,2015,Saudi,White,Full,2.4,Gas,Automatic,Used,237,Al-Medina,Negotiable,TRUE
Toyota,Camry,2017,Saudi,White,Full,2.4,Gas,Manual,Used,87000,Al-Medina,Negotiable,TRUE
Toyota,Furniture,2020,Saudi,Silver,Full,4,Gas,Automatic,Used,20000,Riyadh,130000,FALSE
Ford,Echo Sport,2020,Gulf Arabic,White,Standard,1.5,Gas,Automatic,Used,4434,Dammam,59000,FALSE
Nissan,Datsun,2013,Gulf Arabic,White,Standard,1.7,Gas,Manual,Used,273778,Al-Ahsa,32000,FALSE
Toyota,Land Cruiser,2020,Saudi,White,Standard,4,Gas,Automatic,Used,560,Riyadh,190000,FALSE
Genesis,Prestige,2015,Saudi,Black,Full,3.8,Gas,Automatic,Used,180000,Makkah,47500,FALSE
GMC,Suburban,1994,Other,Brown,Full,,Gas,Automatic,Used,245000,Jeddah,Negotiable,TRUE
Toyota,Land Cruiser,2004,Saudi,White,Standard,,Gas,Manual,Used,425000,Jazan,35000,FALSE
Kia,Rio,2016,Saudi,Navy,Standard,1.4,Gas,Automatic,Used,112000,Riyadh,Negotiable,TRUE
Isuzu,D-MAX,2008,Saudi,White,Standard,,Diesel,Manual,Used,570713,Riyadh,Negotiable,TRUE
Land Rover,Defender,2021,Saudi,Black,Full,3,Gas,Automatic,Used,100,Jeddah,450000,FALSE
INFINITI,FX,2009,Saudi,White,Full,3.5,Gas,Automatic,Used,250000,Jeddah,35000,FALSE
Hyundai,Accent,2021,Saudi,White,Standard,1.4,Gas,Automatic,Used,6000,Riyadh,Negotiable,TRUE
Toyota,Land Cruiser,2014,Saudi,White,Full,,Gas,Automatic,Used,200,Tabouk,Negotiable,TRUE
GMC,Yukon,2009,Saudi,Black,Full,6.2,Gas,Automatic,Used,138000,Al-Baha,55000,FALSE
Chevrolet,Tahoe,2012,Saudi,Silver,Full,,Gas,Automatic,Used,287928,Riyadh,58000,FALSE
Kia,Cadenza,2016,Gulf Arabic,Black,Full,,Diesel,Automatic,Used,100,Tabouk,77000,FALSE
Mitsubishi,Attrage,2018,Saudi,Silver,Standard,1.2,Gas,Automatic,Used,80000,Jeddah,Negotiable,TRUE
Mercedes,E,2014,Saudi,Grey,Standard,2,Gas,Automatic,Used,145000,Riyadh,Negotiable,TRUE
Nissan,Patrol,2016,Saudi,Brown,Full,,Gas,Automatic,Used,183000,Khobar,150000,FALSE
Nissan,Patrol,2016,Saudi,White,Full,5.6,Gas,Automatic,Used,139000,Riyadh,158000,FALSE
Toyota,Camry,2008,Gulf Arabic,Grey,Semi Full,2,Gas,Automatic,Used,4430000,Al-Ahsa,17500,FALSE
GMC,Suburban,2005,Saudi,Silver,Semi Full,,Gas,Automatic,Used,400000,Riyadh,25000,FALSE
Ford,Marquis,2009,Saudi,Golden,Semi Full,,Gas,Automatic,Used,300000,Riyadh,17000,FALSE
Toyota,Land Cruiser Pickup,2014,Gulf Arabic,White,Full,,Gas,Manual,Used,99000,Aseer,85000,FALSE
Hyundai,Sonata,2007,Other,Silver,Full,3.3,Gas,Automatic,Used,196000,Al-Ahsa,16000,FALSE
Nissan,Land Cruiser Pickup,2016,Saudi,Brown,Full,4.8,Gas,Manual,Used,50000,Riyadh,85000,FALSE
Nissan,Altima,2015,Other,Black,Standard,2.5,Gas,Automatic,Used,167000,Dammam,32000,FALSE
Mercedes,POS24,1975,Saudi,White,Full,8,Diesel,Manual,Used,22552,Al-Medina,Negotiable,TRUE
Mercedes,POS24,1982,Other,Silver,Standard,2.4,Diesel,Manual,Used,100000,Riyadh,Negotiable,TRUE
Mercury,Grand Marquis,2008,Other,Grey,Full,8,Gas,Automatic,Used,423000,Qassim,Negotiable,TRUE
Lexus,LX,2012,Saudi,White,Full,5.7,Gas,Automatic,Used,147000,Riyadh,170000,FALSE
Kia,Cadenza,2018,Gulf Arabic,White,Semi Full,3.3,Gas,Automatic,Used,81000,Dammam,70000,FALSE
Maserati,Gamble,2015,Saudi,White,Full,,Gas,Automatic,Used,85000,Riyadh,Negotiable,TRUE
Toyota,Land Cruiser Pickup,2013,,Another Color,,,Gas,,Used,270000,Aseer,Negotiable,TRUE
Nissan,Datsun,2003,Saudi,White,Standard,,Gas,Manual,Used,400000,Jeddah,Negotiable,TRUE
Volkswagen,Passat,2012,Other,Silver,Semi Full,,Gas,Automatic,Used,300,Al-Medina,Negotiable,TRUE
Lexus,ES,2015,Gulf Arabic,Black,Full,3.5,Gas,Automatic,Used,158792,Taef,78000,FALSE
Dodge,Durango,2012,Saudi,White,Full,,Gas,Automatic,Used,288000,Al-Medina,43000,FALSE
Chevrolet,Silverado,2014,Gulf Arabic,White,Semi Full,,Gas,Automatic,Used,233,Dammam,75000,FALSE
Ford,Expedition,2013,Saudi,Black,Semi Full,5.4,Gas,Automatic,Used,316,Jeddah,Negotiable,TRUE
Chevrolet,Tahoe,2007,Other,Golden,Semi Full,,Gas,Automatic,Used,460000,Aseer,Negotiable,TRUE
Jeep,Commander,2007,Other,Black,Full,4.7,Gas,Automatic,Used,350000,Al-Baha,Negotiable,TRUE
Toyota,Land Cruiser,2017,Gulf Arabic,White,Full,5.7,Gas,Automatic,Used,120000,Jeddah,225000,FALSE
Ford,Expedition,2012,Saudi,White,Standard,5.4,Gas,Automatic,Used,182000,Dammam,42500,FALSE
Toyota,Prado,2010,Gulf Arabic,White,Semi Full,4,Gas,Manual,Used,330000,Qassim,Negotiable,TRUE
Lexus,LX,2018,Saudi,Golden,Full,,Gas,Automatic,Used,80000,Taef,Negotiable,TRUE
Toyota,Furniture,2013,Saudi,White,Standard,2.7,Gas,Automatic,Used,180000,Riyadh,45000,FALSE
Cadillac,Escalade,2015,Saudi,Black,Full,6.2,Gas,Automatic,Used,88000,Jeddah,160000,FALSE
Toyota,Hilux,2020,Saudi,White,Full,2.7,Gas,Manual,Used,37000,Al-Ahsa,Negotiable,TRUE
Toyota,Avalon,2008,Saudi,White,Standard,,Gas,Automatic,Used,320000,Riyadh,30000,FALSE
Nissan,Datsun,2015,Saudi,White,Full,,Gas,Manual,Used,225,Riyadh,Negotiable,TRUE
Toyota,Camry,2017,Saudi,Silver,Semi Full,2,Gas,Automatic,Used,135000,Qassim,47000,FALSE
Ford,Explorer,2006,Saudi,Silver,Standard,,Gas,Automatic,Used,200000,Riyadh,Negotiable,TRUE
Geely,EC7,2015,Other,Bronze,Standard,1.3,Gas,Manual,Used,160000,Jeddah,14000,FALSE
Chevrolet,Suburban,2005,Saudi,Silver,Semi Full,2.4,Gas,Automatic,Used,350000,Qassim,Negotiable,TRUE
Ford,Expedition,2014,Saudi,White,Semi Full,5.3,Gas,Automatic,Used,210000,Riyadh,50000,FALSE
Ford,Taurus,2016,Other,White,Semi Full,,Gas,Automatic,Used,125000,Yanbu,67000,FALSE
Land Rover,Discovery,2016,Saudi,Bronze,Full,2.2,Gas,Automatic,Used,133,Jeddah,Negotiable,TRUE
Mercedes,C,2016,Gulf Arabic,Silver,Full,2,Gas,Automatic,Used,100500,Jeddah,120000,FALSE
Nissan,Patrol,2004,Saudi,White,Standard,4.5,Gas,Manual,Used,164000,Hail,Negotiable,TRUE
Mazda,6,2017,Saudi,Silver,Standard,4,Gas,Automatic,Used,243,Riyadh,Negotiable,TRUE
Mercedes,GL,2012,Saudi,Black,Full,4.8,Gas,Automatic,Used,106000,Riyadh,71000,FALSE
Toyota,Innova,2018,Saudi,Grey,Full,2.7,Gas,Automatic,Used,149000,Dammam,68000,FALSE
Nissan,Sentra,2015,Gulf Arabic,Another Color,Standard,1.5,Gas,Automatic,Used,17100,Jeddah,25000,FALSE
Toyota,Ciocca,2016,Saudi,White,Full,5.7,Gas,Automatic,Used,150000,Dammam,135000,FALSE
Toyota,Yaris,2016,Saudi,White,Standard,1.5,Gas,Automatic,Used,160,Al-Medina,26500,FALSE
Nissan,Datsun,2016,Saudi,White,Full,2.6,Gas,Manual,Used,33387,Riyadh,Negotiable,TRUE
GMC,Yukon,2010,Saudi,Black,Standard,,Gas,Automatic,Used,379538,Jeddah,65000,FALSE
Honda,Odyssey,2015,Gulf Arabic,Silver,Semi Full,,Gas,Automatic,Used,100000,Dammam,57000,FALSE
MG,360,2019,Saudi,Bronze,Full,1.2,Gas,Automatic,Used,24000,Jeddah,36000,FALSE
Ford,Flex,2014,Saudi,Silver,Standard,,Gas,Automatic,Used,201000,Dammam,57000,FALSE
Toyota,Innova,2014,Saudi,White,Semi Full,,Gas,Automatic,Used,141000,Dammam,55000,FALSE
Hyundai,Sonata,2019,Saudi,Another Color,Full,2.4,Gas,Automatic,Used,33000,Dammam,85000,FALSE
Ford,Taurus,2013,Saudi,White,Semi Full,,Gas,Automatic,Used,177000,Dammam,70000,FALSE
Ford,Taurus,2018,Saudi,White,Standard,2,Gas,Automatic,Used,69000,Dammam,82000,FALSE
Kia,Optima,2018,Gulf Arabic,White,Full,2.4,Gas,Automatic,Used,83000,Dammam,75000,FALSE
Kia,Optima,2014,Saudi,White,Full,,Gas,Automatic,Used,113000,Dammam,51000,FALSE
Nissan,VTC,2016,Saudi,Bronze,Standard,4,Gas,Automatic,Used,112000,Dammam,106000,FALSE
Toyota,Land Cruiser,2015,Saudi,White,Semi Full,4,Gas,Automatic,Used,212000,Dammam,145000,FALSE
Toyota,Camry,2017,Saudi,Black,Standard,2.5,Gas,Automatic,Used,135000,Dammam,60000,FALSE
Toyota,Camry,2014,Gulf Arabic,White,Standard,2.5,Gas,Automatic,Used,199200,Dammam,48000,FALSE
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,Used,98000,Jeddah,35000,FALSE
GMC,Yukon,2011,Saudi,Black,Standard,5.3,Gas,Automatic,Used,156000,Dammam,47000,FALSE
Toyota,Land Cruiser,2017,Saudi,White,Full,5.7,Diesel,Automatic,Used,106,Arar,Negotiable,TRUE
Nissan,Patrol,2017,Saudi,White,Full,6,Gas,Automatic,Used,12000,Jeddah,128000,FALSE
GMC,Suburban,1990,Saudi,Black,Semi Full,3.5,Gas,Automatic,Used,140000,Aseer,5000,FALSE
Ford,Expedition,2014,Saudi,White,Semi Full,,Gas,Automatic,Used,140000,Aseer,36000,FALSE
GMC,Suburban,2004,Saudi,Silver,Semi Full,,Gas,Automatic,Used,135000,Aseer,18500,FALSE
Chevrolet,Caprice,2002,Saudi,Silver,Full,5.7,Gas,Automatic,Used,270000,Riyadh,Negotiable,TRUE
Toyota,Corolla,2012,Other,Blue,Standard,1.3,Gas,Manual,Used,150000,Taef,Negotiable,TRUE
Dodge,Charger,2018,Saudi,Grey,Semi Full,5.7,Gas,Automatic,Used,81000,Riyadh,125000,FALSE
Land Rover,Range Rover,2008,Saudi,Black,Full,,Gas,Automatic,Used,300000,Dammam,27000,FALSE
Volkswagen,Tiguan,2012,Other,White,Full,2,Gas,Automatic,Used,240000,Jeddah,25000,FALSE
Geely,EC8,2015,Other,White,Standard,,Gas,Manual,Used,65000,Tabouk,20000,FALSE
Hyundai,Azera,2018,Saudi,White,Semi Full,3.5,Gas,Automatic,Used,210,Riyadh,Negotiable,TRUE
Chrysler,S300,2015,Other,White,Semi Full,3.6,Gas,Automatic,Used,106000,Jeddah,75000,FALSE
Toyota,Hilux,2009,Saudi,White,Semi Full,,Gas,Manual,Used,426000,Aseer,32000,FALSE
Other,Other,2020,Other,Black,Standard,1.1,Gas,Manual,Used,2848,Al-Baha,2000,FALSE
Nissan,Patrol,2014,Saudi,White,Semi Full,5.6,Gas,Automatic,Used,242000,Riyadh,Negotiable,TRUE
Bentley,Bentayga,2018,Saudi,Black,Full,,Gas,Automatic,Used,20000,Jeddah,750000,FALSE
Kia,Carnival,2009,Other,White,Semi Full,3.8,Gas,Automatic,Used,176000,Jeddah,15000,FALSE
Nissan,Patrol,2013,Saudi,White,Semi Full,5.6,Gas,Automatic,Used,560000,Qassim,Negotiable,TRUE
Dodge,Charger,2014,Saudi,Red,Full,5.7,Gas,Automatic,Used,178,Jeddah,50000,FALSE
Hyundai,Azera,2018,Saudi,White,Semi Full,3.5,Gas,Automatic,Used,1100000,Riyadh,80000,FALSE
Toyota,FJ,2016,Gulf Arabic,White,Full,,Gas,Automatic,Used,140000,Hail,Negotiable,TRUE
Toyota,Corolla,2016,Other,White,Standard,5.8,Gas,Automatic,Used,114,Tabouk,35000,FALSE
Ford,Explorer,2005,Saudi,Black,Standard,4,Gas,Automatic,Used,300000,Khobar,7000,FALSE
Mitsubishi,Pajero,2007,Saudi,White,Semi Full,3.8,Gas,Manual,Used,300,Qassim,Negotiable,TRUE
Honda,Accord,2010,Other,Oily,Full,,Gas,Automatic,Used,205,Jeddah,30000,FALSE
Hyundai,Azera,2021,Saudi,Grey,Standard,3.5,Gas,Automatic,Used,10000,Jeddah,1800,FALSE
Chevrolet,Avalanche,2011,Gulf Arabic,White,Semi Full,,Gas,Automatic,Used,159000,Riyadh,Negotiable,TRUE
Chevrolet,Tahoe,2013,Saudi,Black,Semi Full,5.3,Gas,Automatic,Used,372,Yanbu,Negotiable,TRUE
Chevrolet,Cruze,2012,Other,White,Standard,,Gas,Automatic,Used,142000,Riyadh,Negotiable,TRUE
Chevrolet,Tahoe,2019,Gulf Arabic,White,Semi Full,,Gas,Automatic,Used,32300,Aseer,168000,FALSE
Toyota,Land Cruiser,2004,Saudi,White,Semi Full,,Gas,Manual,Used,540000,Hafar Al-Batin,Negotiable,TRUE
Toyota,Land Cruiser,2009,Saudi,White,Standard,5,Gas,Automatic,Used,319,Taef,75000,FALSE
Toyota,Hilux,2020,Saudi,White,Full,4,Gas,Automatic,Used,700,Riyadh,Negotiable,TRUE
Toyota,Rush,2021,Saudi,White,Semi Full,1.5,Gas,Automatic,Used,10000,Makkah,55000,FALSE
Toyota,Camry,2016,Saudi,White,Full,,Gas,Automatic,Used,317250,Jubail,Negotiable,TRUE
BMW,The 1,2013,,Silver,,,Gas,,Used,107000,Jeddah,Negotiable,TRUE
Hyundai,Sonata,2020,,White,Semi Full,,Gas,,Used,2396,Al-Medina,Negotiable,TRUE
Jeep,Cherokee,2015,Saudi,Grey,Full,3.2,Gas,Automatic,Used,20000,Jeddah,Negotiable,TRUE
Toyota,Ciocca,2014,Saudi,Silver,Semi Full,,Gas,Automatic,Used,500000,Dammam,58000,FALSE
Ford,Victoria,2011,Other,Blue,Semi Full,4.6,Gas,Automatic,Used,230,Al-Ahsa,28000,FALSE
Toyota,Land Cruiser Pickup,2016,Other,Silver,Semi Full,5,Gas,Manual,Used,184,Riyadh,Negotiable,TRUE
Hyundai,Senta fe,2015,Other,White,Full,2,Diesel,Automatic,Used,96000,Qassim,Negotiable,TRUE
Isuzu,D-MAX,2019,Saudi,White,Full,7.5,Diesel,Manual,Used,40000,Abha,125000,FALSE
Chevrolet,Aveo,2014,Other,Silver,Standard,,Gas,Automatic,Used,88000,Dammam,13000,FALSE
Ford,Marquis,2004,Other,Black,Semi Full,,Gas,Automatic,Used,200000,Al-Medina,Negotiable,TRUE
Hyundai,Accent,2018,Saudi,Another Color,Semi Full,1.4,Gas,Automatic,Used,114969,Al-Jouf,30000,FALSE
Toyota,Avanza,2016,Saudi,White,Standard,,Gas,Automatic,Used,115,Hafar Al-Batin,30000,FALSE
Toyota,Camry,2005,Saudi,Blue,Standard,3.1,Gas,Manual,Used,500000,Riyadh,Negotiable,TRUE
Toyota,Land Cruiser Pickup,2014,Gulf Arabic,Another Color,Full,4,Gas,Manual,Used,182000,Dammam,Negotiable,TRUE
Toyota,Camry,2016,Saudi,White,Standard,2.5,Gas,Automatic,Used,230000,Hail,Negotiable,TRUE
Nissan,Patrol,1999,Saudi,Oily,Semi Full,,Gas,Manual,Used,40000,Taef,Negotiable,TRUE
Ford,Marquis,2009,Other,White,Full,4.6,Gas,Automatic,Used,338000,Jeddah,18000,FALSE
Nissan,Sunny,2010,Saudi,Another Color,Standard,1.6,Gas,Manual,Used,300008,Makkah,Negotiable,TRUE
Toyota,Land Cruiser,2001,Saudi,White,Semi Full,,Gas,Manual,Used,300,Hail,Negotiable,TRUE
Toyota,Camry,2017,Saudi,White,Full,,Gas,Automatic,Used,265,Riyadh,65000,FALSE
Toyota,Avalon,2007,Gulf Arabic,Silver,Full,1.4,Gas,Automatic,Used,2164,Jeddah,Negotiable,TRUE
Nissan,X-Trail,2017,Saudi,Grey,Semi Full,2.5,Gas,Automatic,Used,119000,Riyadh,51000,FALSE
Ford,Expedition,2006,Saudi,Silver,Standard,,Gas,Automatic,Used,155000,Riyadh,20000,FALSE
Kia,Cerato,2017,Saudi,Black,Standard,1.6,Gas,Automatic,Used,132700,Dammam,29000,FALSE
Nissan,Patrol,2015,Other,White,Standard,,Gas,Manual,Used,335000,Hail,Negotiable,TRUE
Ford,Marquis,1999,Other,Blue,Standard,,Gas,Automatic,Used,300000,Al-Ahsa,Negotiable,TRUE
Lexus,ES,2013,Saudi,White,Semi Full,,Gas,Automatic,Used,200000,Riyadh,75000,FALSE
Mercedes,E,1993,Gulf Arabic,White,Full,3.2,Gas,Automatic,Used,217396,Jeddah,35000,FALSE
GMC,Yukon,2007,Saudi,Grey,Semi Full,1,Gas,Automatic,Used,350,Taef,Negotiable,TRUE
Ford,Marquis,2009,Other,Another Color,Full,5.7,Gas,Automatic,Used,244000,Yanbu,Negotiable,TRUE
Geely,Emgrand,2019,Saudi,Red,Full,1.8,Gas,Automatic,Used,43000,Riyadh,45000,FALSE
Honda,Accord,1997,Other,Red,Full,4,Gas,Automatic,Used,34600,Riyadh,Negotiable,TRUE
Lincoln,Town Car,1999,Other,Bronze,Full,,Gas,Automatic,Used,343,Jeddah,Negotiable,TRUE
Chrysler,C300,2013,Saudi,Brown,Full,,Gas,Automatic,Used,210,Riyadh,48000,FALSE
Jeep,Grand Cherokee,2021,Saudi,White,Semi Full,,Gas,Automatic,Used,100,Jeddah,Negotiable,TRUE
Nissan,Datsun,2012,Saudi,White,Semi Full,,Gas,Manual,Used,150,Riyadh,Negotiable,TRUE
HAVAL,H9,2020,Saudi,Brown,Full,2,Gas,Automatic,Used,18000,Dammam,100000,FALSE
